Date,Open,High,Low,Close,Adj Close,Volume
2016-11-15,250.39,250.93,249.18,249.2,249.2,87818
2016-11-16,250.93,251.54,250.23,250.32,250.32,79965
2016-11-17,249.62,250.86,248.71,250.46,250.46,67352
2016-11-18,250.9,251.02,249.23,250.21,250.21,78549
2016-11-21,249.7,250.8,248.93,249.51,249.51,55387
2016-11-22,250.85,252.85,250.47,252.37,252.37,62525
2016-11-23,253.09,254.71,252.22,253.66,253.66,68300
2016-11-24,253.22,253.71,251.44,252.03,252.03,53636
2016-11-25,252.19,252.84,251.64,252.26,252.26,44610
2016-11-28,252.46,253.63,250.87,252.96,252.96,45864
2016-11-29,252.98,253.63,252.32,252.91,252.91,50824
2016-11-30,253.2,255.0,252.86,254.26,254.26,67935
2016-12-01,254.84,255.23,254.06,254.48,254.48,59348
2016-12-02,253.93,254.22,252.06,252.88,252.88,55138
2016-12-05,252.12,253.04,251.52,252.14,252.14,50360
2016-12-06,253.88,256.27,253.85,255.63,255.63,61484
2016-12-07,256.57,257.05,255.96,256.34,256.34,54699
2016-12-08,258.79,262.0,258.63,262.0,262.0,74290
2016-12-09,261.24,261.29,260.34,260.91,260.91,58353
2016-12-12,261.59,261.69,259.89,260.72,260.72,56950
2016-12-13,260.38,261.72,260.08,261.63,261.63,77992
2016-12-14,262.64,262.86,261.12,262.0,262.0,55929
2016-12-15,259.9,262.08,259.82,261.45,261.45,55035
2016-12-16,261.59,262.91,261.16,262.56,262.56,60475
2016-12-19,262.03,263.22,261.86,261.93,261.93,46955
2016-12-20,262.78,263.26,262.14,262.59,262.59,51200
2016-12-21,263.76,264.42,262.1,262.1,262.1,62168
2016-12-22,262.71,262.92,261.66,261.97,261.97,53376
2016-12-23,262.1,262.26,261.3,261.61,261.61,46535
2016-12-26,261.83,262.27,261.36,261.9,261.9,45262
2016-12-27,262.35,262.85,261.79,262.49,262.49,52535
2016-12-28,259.65,260.59,259.52,259.7,259.7,54257
2016-12-29,259.02,260.04,258.62,260.01,260.01,48685
2017-01-02,259.42,261.21,258.64,260.36,260.36,36913
2017-01-03,261.55,263.0,260.72,262.97,262.97,61838
2017-01-04,263.19,263.27,262.47,263.12,263.12,68765
2017-01-05,262.88,262.94,261.64,261.98,261.98,78823
2017-01-06,263.01,263.61,262.66,263.2,263.2,56571
2017-01-09,263.83,264.55,263.34,263.74,263.74,59178
2017-01-10,263.15,263.88,262.83,263.73,263.73,60748
2017-01-11,264.24,268.91,264.18,268.15,268.15,76588
2017-01-12,268.48,269.95,267.93,269.95,269.95,70686
2017-01-13,268.34,268.68,267.66,267.91,267.91,61589
2017-01-16,267.71,268.53,265.37,266.15,266.15,63875
2017-01-17,266.65,268.53,266.33,267.37,267.37,64796
2017-01-18,267.64,267.96,265.37,267.08,267.08,56660
2017-01-19,269.3,270.01,266.39,267.7,267.7,59532
2017-01-20,266.45,267.35,266.18,266.52,266.52,55384
2017-01-23,266.77,267.84,265.53,267.12,267.12,56738
2017-01-24,267.79,268.25,266.24,267.3,267.3,54347
2017-01-25,268.65,269.04,267.28,268.15,268.15,63437
2017-01-26,269.15,271.21,268.47,270.48,270.48,70097
2017-01-31,269.61,270.0,268.09,268.09,268.09,69680
2017-02-01,269.16,269.97,268.87,269.56,269.56,65867
2017-02-02,269.63,271.25,268.01,268.49,268.49,76734
2017-02-03,269.1,269.62,267.37,268.85,268.85,71589
2017-02-06,270.65,271.08,268.75,269.49,269.49,71640
2017-02-07,269.52,269.68,268.51,268.97,268.97,71251
2017-02-08,268.51,268.56,265.76,267.72,267.72,64572
2017-02-09,267.99,268.91,267.21,267.69,267.69,72700
2017-02-10,269.04,269.72,268.43,268.66,268.66,83141
2017-02-13,268.48,268.85,267.88,268.81,268.81,71066
2017-02-14,268.82,269.34,267.05,267.9,267.9,68621
2017-02-15,267.64,269.47,267.06,268.81,268.81,75724
2017-02-16,269.48,270.22,268.32,268.93,268.93,65399
2017-02-17,267.6,269.02,267.6,268.84,268.84,59750
2017-02-20,269.41,269.92,268.57,269.73,269.73,54535
2017-02-21,269.9,273.13,269.7,272.11,272.11,61709
2017-02-22,272.61,273.15,271.96,272.85,272.85,64581
2017-02-23,272.61,273.18,272.18,272.89,272.89,64488
2017-02-24,272.61,272.84,269.76,270.38,270.38,116666
2017-02-27,270.35,270.62,268.72,268.97,268.97,81075
2017-02-28,269.27,270.62,269.1,270.06,270.06,88888
2017-03-02,272.14,273.34,271.35,272.65,272.65,105762
2017-03-03,271.03,271.48,268.77,269.77,269.77,78076
2017-03-06,269.07,270.74,268.36,270.41,270.41,72120
2017-03-07,270.22,272.45,269.96,271.87,271.87,69476
2017-03-08,271.65,273.21,271.32,272.29,272.29,68167
2017-03-09,272.73,272.97,271.56,271.62,271.62,71716
2017-03-10,271.08,273.0,270.24,272.29,272.29,67632
2017-03-13,273.03,276.25,272.79,275.41,275.41,72075
2017-03-14,276.8,278.2,276.51,277.89,277.89,80672
2017-03-15,276.91,278.22,276.78,277.89,277.89,72419
2017-03-16,280.99,281.35,279.26,280.11,280.11,86725
2017-03-17,280.02,281.95,279.65,281.86,281.86,86561
2017-03-20,281.08,281.16,280.0,280.75,280.75,59316
2017-03-21,281.54,284.4,281.23,283.84,283.84,82816
2017-03-22,281.07,282.66,280.85,282.63,282.63,89305
2017-03-23,283.29,284.38,282.58,282.81,282.81,76370
2017-03-24,282.66,284.0,281.49,282.31,282.31,71004
2017-03-27,281.1,281.79,279.98,280.36,280.36,70908
2017-03-28,281.85,282.24,280.5,281.25,281.25,62564
2017-03-29,282.52,282.54,281.27,281.86,281.86,68195
2017-03-30,282.44,283.11,280.95,281.66,281.66,58287
2017-03-31,282.03,282.09,280.63,280.64,280.64,59369
2017-04-03,281.51,282.35,280.85,281.6,281.6,56544
2017-04-04,281.25,281.77,280.32,280.92,280.92,59581
2017-04-05,280.99,281.36,278.76,280.74,280.74,72393
2017-04-06,279.57,279.81,278.2,279.47,279.47,56812
2017-04-07,279.64,279.82,277.63,279.01,279.01,65058
2017-04-10,278.69,278.69,276.5,277.21,277.21,59920
2017-04-11,276.55,277.46,275.01,275.49,275.49,59390
2017-04-12,276.11,276.43,275.28,276.21,276.21,57613
2017-04-13,276.38,279.12,275.66,279.12,279.12,74096
2017-04-14,277.59,278.14,276.12,277.31,277.31,44577
2017-04-17,278.06,279.06,277.49,278.1,278.1,47713
2017-04-18,279.36,279.42,277.05,278.23,278.23,54714
2017-04-19,277.66,278.07,275.97,276.49,276.49,65259
2017-04-20,276.32,278.04,275.75,277.76,277.76,69505
2017-04-21,279.44,280.89,278.8,280.05,280.05,60449
2017-04-24,281.66,282.04,280.81,281.96,281.96,68129
2017-04-25,282.17,285.47,282.0,285.41,285.41,76977
2017-04-26,286.04,287.22,285.79,286.78,286.78,84108
2017-04-27,285.8,287.76,285.52,287.34,287.34,83543
2017-04-28,288.51,289.02,286.76,287.21,287.21,78761
2017-05-02,288.6,291.12,288.39,289.65,289.65,69806
2017-05-04,290.53,292.47,290.53,292.47,292.47,65038
